Wavelength_microns Throughput
3.226740676 0.48847008861213453
3.228091907 0.4892292116004821
3.229443138 0.48995877364365037
3.23079437 0.4905424712254408
3.232145601 0.4910220853152678
3.2334968330000002 0.49148375119425614
3.234848064 0.4919535152924486
3.2361992959999997 0.49239996546125037
3.237550527 0.4928383194241788
3.238901759 0.4932594969572002
3.24025299 0.4937166610951742
3.2416042210000002 0.4941087917692646
3.242955453 0.4944867150457801
3.244306684 0.4950244590785021
3.2456579160000003 0.49582136100762325
3.2470091470000004 0.49619749806940766
3.248360379 0.49658846622659514
3.24971161 0.4970004506379216
3.251062841 0.49752403241446375
3.2524140729999997 0.4980760768779534
3.253765304 0.4986052396330559
3.255116536 0.4991714317228987
3.256467767 0.4997286586222067
3.257818999 0.5003188216549994
3.25917023 0.5008992818905037
3.2605214620000003 0.5014597709538627
3.261872693 0.5019643022289931
3.263223924 0.5025124174522796
3.264575156 0.5030911421414105
3.265926387 0.5036497998533371
3.267277619 0.5043679289655394
3.2686288500000003 0.5053630770638443
3.269980082 0.5059602148543398
3.271331313 0.5063931770733267
3.272682544 0.5068614929697116
3.274033776 0.5073447855489902
3.2753850069999997 0.5078313646039228
3.276736239 0.5083118803653766
3.27808747 0.5087872936636241
3.2794387019999998 0.5092342962039194
3.280789933 0.5097180487308892
3.282141165 0.5102387021232858
3.283492396 0.5107479581380647
3.2848436270000003 0.5112868870249612
3.286194859 0.5118161877050467
3.2875460899999998 0.5123359592559008
3.288897322 0.5128221509859361
3.290248553 0.513922276545762
3.291599785 0.5144116513270652
3.292951016 0.5149227817753868
3.294302247 0.5154454332878599
3.2956534790000003 0.5159745925922499
3.29700471 0.5165078248879924
3.298355942 0.5169969738445644
3.299707173 0.5175100749511686
3.301058405 0.5179112795499806
3.3024096359999997 0.5182927490184492
3.303760868 0.5186484741652019
3.305112099 0.5190319298064533
3.30646333 0.5194409451867414
3.307814562 0.5198180352283809
3.309165793 0.520190206090144
3.3105170250000002 0.5205392753302287
3.3118682560000003 0.5213938496305621
3.313219488 0.5217668861385238
3.3145707189999998 0.522059652400375
3.315921951 0.5223476982506529
3.317273182 0.522676896421423
3.318624413 0.5229944316076346
3.319975645 0.5232997110334191
3.321326876 0.5235464719622338
3.322678108 0.5237661963817841
3.324029339 0.5240198180189185
3.325380571 0.5242653595022735
3.326731802 0.5245194931448415
3.328083033 0.5247772997696711
3.3294342649999997 0.5250626588550109
3.330785496 0.524987139684038
3.332136728 0.5246109071045003
3.333487959 0.5242413518020528
3.334839191 0.5243822772908818
3.336190422 0.5241222048814106
3.3375416540000002 0.5237424478450721
3.3388928850000004 0.5233914098432582
3.340244116 0.522822310054305
3.341595348 0.5211184748278528
3.342946579 0.5194013486217095
3.344297811 0.5176647242482457
3.345649042 0.5159507126540817
3.347000274 0.514226721464302
3.348351505 0.5125249101816768
3.3497027360000002 0.5108291633592736
3.351053968 0.5073176179555897
3.3524051989999997 0.5033232348640025
3.353756431 0.49930675918141665
3.355107662 0.4952582784380346
3.3564588939999997 0.49118542182103736
3.357810125 0.4871253974782229
3.359161357 0.48304457484922253
3.360512588 0.48073786190942297
3.3618638190000003 0.48132990725380936
3.363215051 0.4819153249714196
3.3645662819999997 0.4825322157840089
3.3659175140000004 0.48313855785166426
3.367268745 0.4837349224234911
3.368619977 0.48430710342317435
3.369971208 0.48488711049708727
3.371322439 0.4894599362712148
3.372673671 0.4944841586070965
3.374024902 0.4999225562938249
3.375376134 0.5045986571088996
3.3767273650000003 0.5092947051345992
3.378078597 0.513982823694118
3.3794298279999997 0.5186807206568738
3.38078106 0.5215247584663649
3.382132291 0.5229913534349377
3.383483522 0.5244645739551318
3.384834754 0.5259254924648895
3.386185985 0.5274054927930161
3.387537217 0.5288655042615636
3.3888884480000003 0.5303092375863167
3.39023968 0.5314442274197202
3.3915909109999998 0.5311402084437772
3.3929421430000004 0.5308296841415017
3.3942933739999996 0.530459500246695
3.3956446049999998 0.5300774392510788
3.396995837 0.529678984948801
3.398347068 0.5292554597735165
3.3996983 0.528833951332742
3.401049531 0.5283388780130179
3.402400763 0.5278341816819339
3.4037519940000003 0.5272925028729389
3.405103225 0.5267241266849442
3.4064544569999997 0.5261453346622411
3.407805688 0.5255592175156879
3.40915692 0.5250721330558751
3.410508151 0.5250680564929052
3.411859383 0.5246978302562235
3.413210614 0.5243070745935284
3.4145618460000002 0.5238909118721786
3.4159130770000004 0.5240116878417238
3.4172643079999996 0.5236285043770331
3.41861554 0.5232074215486023
3.419966771 0.5227749219395664
3.4213180029999997 0.5227710221649694
3.422669234 0.5227671628207377
3.424020466 0.5227713015222683
3.425371697 0.5227994346730293
3.4267229280000002 0.5228022534292779
3.42807416 0.5228136738850854
3.429425391 0.5228300353793531
3.4307766230000003 0.522740324857401
3.432127854 0.5225937312600724
3.4334790859999997 0.5224577530426949
3.434830317 0.5223246328278707
3.436181549 0.522128955387311
3.43753278 0.5219061735669732
3.4388840110000003 0.5216986472951891
3.440235243 0.5214575234866167
3.441586474 0.5210399920017028
3.4429377060000004 0.5206210929657863
3.4442889369999996 0.5208542845881166
3.445640169 0.5204918339477621
3.4469914 0.5201284193708241
3.448342631 0.51999264783514
3.449693863 0.52003004666321
3.451045094 0.5199375849487282
3.452396326 0.5199186460411165
3.4537475570000002 0.5199097682534879
3.455098789 0.5199214171684727
3.45645002 0.5199265831138958
3.4578012520000003 0.5199639760141804
3.459152483 0.5200121320174756
3.460503714 0.5202438474216831
3.461854946 0.5207851631759809
3.463206177 0.5213120499650283
3.464557409 0.5218535357640958
3.4659086400000003 0.5223997613873439
3.467259872 0.522951563533417
3.468611103 0.5235098893695418
3.469962335 0.5240669319831406
3.4713135659999996 0.5242817521774868
3.4726647969999997 0.524495486538256
3.474016029 0.5247253406141934
3.47536726 0.5249534903316501
3.476718492 0.5256154841729391
3.478069723 0.5260420097753035
3.479420955 0.5265519888816913
3.4807721860000003 0.527371289035965
3.482123417 0.5280056277480254
3.483474649 0.5286346021980654
3.48482588 0.5292804677381272
3.486177112 0.5299169514513444
3.487528343 0.530565004801094
3.488879575 0.5312181217131295
3.490230806 0.5318729914413802
3.491582038 0.5326601146130674
3.492933269 0.533435978783653
3.4942845 0.5342152320879676
3.495635732 0.5349922781886923
3.496986963 0.5357501956021331
3.4983381949999997 0.536517493484508
3.4996894259999998 0.537267762810495
3.501040658 0.5379595045362234
3.502391889 0.5386352899439326
3.50374312 0.5392993658748304
3.505094352 0.539966777303566
3.506445583 0.5406218207152014
3.5077968150000003 0.5417692623622107
3.509148046 0.5425177599043504
3.5104992779999997 0.5434321274065543
3.511850509 0.5443918015236662
3.513201741 0.5450739389721998
3.514552972 0.5458313731827256
3.515904203 0.5465975626791677
3.517255435 0.5472552187586697
3.518606666 0.5478454996307333
3.519957898 0.548417687712179
3.521309129 0.548925303134624
3.5226603610000002 0.549438547685664
3.524011592 0.549919012413857
3.5253628239999997 0.550391459393612
3.526714055 0.550851901966385
3.528065286 0.5512952115972437
3.529416518 0.5517541232891453
3.5307677490000002 0.552152456265242
3.532118981 0.552503609907453
3.533470212 0.5528441434129993
3.5348214440000003 0.5537091932663669
3.536172675 0.5541577051439052
3.537523906 0.5544611530415605
3.538875138 0.5547534960162175
3.540226369 0.5550254355524363
3.5415776009999997 0.5551629384534317
3.542928832 0.5558859633480656
3.544280064 0.5560661282775667
3.545631295 0.5561998245324664
3.546982527 0.5563378477423014
3.548333758 0.556459298273524
3.5496849889999997 0.5565811533998639
3.551036221 0.5566611955747925
3.552387452 0.5573294266361147
3.553738684 0.5573875385865802
3.555089915 0.5574287110051926
3.556441147 0.5574762645563969
3.5577923780000003 0.5575448733680392
3.5591436090000004 0.5576155305246632
3.560494841 0.5577066351013452
3.561846072 0.5578336905180317
3.563197304 0.5579806788582304
3.5645485349999997 0.5581451402827629
3.565899767 0.5582919833600102
3.567250998 0.5584497965710895
3.5686022299999998 0.5590064340194415
3.569953461 0.5594453312411387
3.571304692 0.5595726482256732
3.572655924 0.559684525036422
3.574007155 0.5598021064929386
3.575358387 0.5599330982219222
3.5767096179999998 0.5600647741391105
3.57806085 0.5608433978376681
3.579412081 0.5609891675044698
3.580763312 0.5610896441902787
3.582114544 0.5611726612447413
3.583465775 0.5612624412038661
3.5848170070000003 0.5619107638923851
3.5861682380000004 0.5621541399935583
3.58751947 0.5622708537255561
3.588870701 0.5624040404680067
3.5902219329999996 0.5625218305883767
3.5915731639999997 0.5625769932148557
3.592924395 0.5626368694171301
3.594275627 0.5626788407406621
3.595626858 0.5627406558199213
3.59697809 0.5628209143875597
3.598329321 0.5629017297555085
3.5996805530000002 0.5629913667829498
3.601031784 0.5630910736624064
3.602383016 0.563212739565929
3.603734247 0.5638097146950648
3.605085478 0.564059644996928
3.60643671 0.5641433212927388
3.607787941 0.5642302199974096
3.609139173 0.5643103547377272
3.610490404 0.564400608905717
3.6118416360000003 0.5644470609134096
3.6131928670000004 0.5644847450881376
3.6145440979999997 0.5645243551904486
3.61589533 0.5645535969486803
3.617246561 0.5645889287454168
3.6185977929999997 0.5646158875339289
3.619949024 0.5652193714831629
3.621300256 0.5652601062237934
3.622651487 0.5652669353552049
3.624002719 0.5652788400235393
3.62535395 0.5653009406636209
3.6267051809999997 0.5653118778079179
3.628056413 0.5653367124507512
3.629407644 0.5653605605006868
3.630758876 0.5653983900040344
3.632110107 0.5654778545598708
3.633461339 0.5655465239935198
3.6348125700000002 0.5656013257720555
3.6361638010000004 0.5656755496981984
3.637515033 0.5657517708881268
3.638866264 0.5658243639037541
3.640217496 0.565906522723802
3.6415687269999997 0.5660379385275086
3.642919959 0.5661716103577492
3.64427119 0.5663034002359197
3.6456224219999998 0.5664225253747422
3.646973653 0.5665355209533594
3.648324884 0.5666308072864794
3.649676116 0.5671762146661989
3.6510273470000003 0.5675737531788222
3.652378579 0.5677637435702709
3.6537298099999997 0.5679561775736296
3.655081042 0.5681549142561343
3.656432273 0.5683323040378578
3.657783504 0.5685086085664559
3.659134736 0.5686771763195937
3.660485967 0.568797694207144
3.6618371990000003 0.5688654903490047
3.66318843 0.5689224919198924
3.664539662 0.5689866441320073
3.665890893 0.5690764447491948
3.667242125 0.5691655508493259
3.6685933559999997 0.5692510289437639
3.669944587 0.5699246609200112
3.671295819 0.5700850606200777
3.67264705 0.5702201062924369
3.673998282 0.570351776072938
3.675349513 0.5704615315217842
3.676700745 0.5705789487330901
3.6780519760000003 0.5707005740068513
3.679403208 0.570823301835098
3.6807544389999998 0.57096180049703
3.68210567 0.5710880534891699
3.683456902 0.5712095268571415
3.684808133 0.571336454849481
3.686159365 0.571435978004889
3.687510596 0.5715309563067565
3.688861828 0.5716324710126077
3.690213059 0.5716962655079352
3.6915642899999996 0.571637208071098
3.692915522 0.5715862564659703
3.694266753 0.5721977590973876
3.6956179849999997 0.57216060059721
3.696969216 0.5721142034602218
3.698320448 0.5720578122617157
3.699671679 0.5720050690518557
3.701022911 0.5719336423877102
3.702374142 0.5718533457425256
3.703725373 0.5717804039293068
3.7050766050000004 0.5716947012647952
3.706427836 0.5716130193436009
3.707779068 0.5715527541337629
3.709130299 0.5714904000455397
3.710481531 0.5714543110411188
3.711832762 0.5714672258207182
3.713183993 0.5714734185562951
3.714535225 0.5714803783225479
3.7158864560000002 0.5714748962185944
3.717237688 0.5714584484335302
3.7185889189999997 0.5714494128680652
3.719940151 0.5714341352873403
3.721291382 0.5714185056623496
3.7226426139999997 0.571424759358669
3.723993845 0.5714392812527133
3.725345076 0.5714587808962109
3.726696308 0.5714821624713771
3.7280475390000003 0.5714896941721904
3.729398771 0.5714880935064944
3.730750002 0.5714850681373201
3.7321012340000004 0.5714784636167317
3.733452465 0.571484565548251
3.7348036959999997 0.5714974938285602
3.736154928 0.5721755779991754
3.737506159 0.5722154205753012
3.738857391 0.5722602258838617
3.740208622 0.5724151741529837
3.741559854 0.572883247104368
3.7429110850000002 0.5728452169815647
3.744262317 0.572795340329369
3.7456135479999997 0.5727515153537819
3.746964779 0.5727149704047665
3.748316011 0.5726870270670675
3.749667242 0.5726701702201766
3.751018474 0.572644105356947
3.752369705 0.5726250638626179
3.753720937 0.5726335909564415
3.7550721680000003 0.572646742893997
3.7564234 0.5726591459816078
3.757774631 0.5726751360324672
3.759125862 0.572686259857105
3.7604770939999996 0.5726941473313263
3.7618283249999998 0.5726965480217664
3.763179557 0.572693771996971
3.764530788 0.5727050570453377
3.76588202 0.5727290437400361
3.767233251 0.5727624626721249
3.768584482 0.5728189109740762
3.7699357140000003 0.5728807890551991
3.771286945 0.5729205747462904
3.7726381769999997 0.5729594048710673
3.773989408 0.5730095456603429
3.77534064 0.5730567119044268
3.776691871 0.5735655720098566
3.778043103 0.5738186446940414
3.779394334 0.5738590957133879
3.780745565 0.5739486584627811
3.7820967970000003 0.5740799867268956
3.7834480279999996 0.5742112587851622
3.7847992599999998 0.5743541233990564
3.786150491 0.5745012937353406
3.7875017229999997 0.5746372114629265
3.7888529539999998 0.5747744065077431
3.790204185 0.5748819099875648
3.791555417 0.5748379582135943
3.792906648 0.574789342113214
3.79425788 0.5747396442234152
3.795609111 0.5746934374416433
3.7969603430000003 0.574663623427736
3.798311574 0.5746250456369967
3.7996628059999997 0.5745745089987889
3.801014037 0.5746499786552975
3.802365268 0.5747392303757662
3.8037165 0.5748077071330869
3.8050677310000003 0.5748901441619337
3.806418963 0.5749588738605096
3.807770194 0.575010324258512
3.8091214260000004 0.5750681618498401
3.8104726569999996 0.5750894903902098
3.811823889 0.5750516310839874
3.81317512 0.5750192576262637
3.814526351 0.574979601458886
3.815877583 0.5749346986378678
3.817228814 0.5750350215740084
3.818580046 0.5754745186815667
3.8199312770000002 0.5753817896918026
3.821282509 0.5752818645636449
3.82263374 0.5751737434481915
3.823984971 0.5750611015855399
3.825336203 0.5749480373373917
3.826687434 0.5748195591964305
3.828038666 0.5746805691316744
3.829389897 0.5745507090640375
3.830741129 0.5744074584121228
3.8320923600000003 0.5742327427182902
3.833443592 0.5740560482812751
3.834794823 0.5738728398481704
3.836146054 0.5736782610688931
3.8374972859999996 0.5734926452284954
3.8388485169999997 0.5738282900682204
3.840199749 0.5737019749873763
3.84155098 0.573494536882217
3.842902212 0.5732855962577604
3.844253443 0.5730646104223616
3.845604674 0.5728409958220957
3.8469559060000003 0.5726017694565153
3.848307137 0.572347058249576
3.849658369 0.5720923023717259
3.8510096 0.5718375995463184
3.852360832 0.571574702142777
3.853712063 0.5713133930731339
3.855063295 0.5710511470680919
3.856414526 0.5707775966465908
3.857765757 0.5710091319298971
3.859116989 0.5708892022503237
3.86046822 0.570599203970434
3.861819452 0.5703210715417865
3.863170683 0.5700527845454146
3.8645219149999996 0.5697721438475437
3.8658731459999998 0.5694918407555949
3.867224377 0.5692077370045793
3.868575609 0.568916833571298
3.86992684 0.5686313581211125
3.871278072 0.568348973978985
3.872629303 0.5680600133195488
3.8739805350000003 0.5677745345387922
3.875331766 0.5675003243631653
3.876682998 0.567227149945257
3.878034229 0.566957693346116
3.87938546 0.5666940407137951
3.880736692 0.5664163688494944
3.882087923 0.5661374533499413
3.883439155 0.565874910566446
3.884790386 0.5656054572494627
3.886141618 0.5653445085754216
3.887492849 0.5651026047665842
3.8888440810000002 0.5648578271562116
3.890195312 0.5646147798578087
3.891546543 0.5643881772648002
3.892897775 0.5641713381165296
3.894249006 0.5639533368470564
3.895600238 0.5637387541500363
3.8969514690000002 0.5635253013884637
3.898302701 0.5639635504557079
3.899653932 0.5637764062328396
3.9010051629999998 0.5636046648471524
3.902356395 0.563437071168154
3.903707626 0.5632904624972073
3.905058858 0.5631536561483014
3.906410089 0.5630226105972267
3.9077613209999997 0.5629046913447341
3.909112552 0.5627909379368121
3.910463784 0.5626763067638522
3.911815015 0.562578613353083
3.913166246 0.5625148436817047
3.914517478 0.5627880785225988
3.9158687089999997 0.5630475816635053
3.917219941 0.5630268536625384
3.918571172 0.5630013805294328
3.919922404 0.562985671672791
3.921273635 0.5629942184418575
3.922624866 0.5630087990700986
3.9239760980000002 0.5630309722996154
3.9253273290000004 0.5630725148310834
3.926678561 0.5631283180024526
3.928029792 0.5631901258025658
3.929381024 0.563271097990483
3.9307322549999997 0.5633739257746722
3.932083487 0.5634726733924954
3.933434718 0.5635760681036045
3.934785949 0.5636747537821507
3.936137181 0.5637492756629954
3.937488412 0.5641306868421256
3.938839644 0.5645279153565269
3.940190875 0.5645979122826466
3.941542107 0.5647209703553595
3.9428933379999997 0.564828910936115
3.944244569 0.5649070248830386
3.945595801 0.5649525787153736
3.946947032 0.5649702365664745
3.948298264 0.5649261864174809
3.949649495 0.5648189920238806
3.9510007270000003 0.5646048891736005
3.9523519580000004 0.5643052648818433
3.95370319 0.5639209205283376
3.955054421 0.5634515570877634
3.956405652 0.562895182596033
3.9577568839999997 0.562217435843386
3.959108115 0.5614044958707477
3.960459347 0.5604642145293165
3.961810578 0.5593679828421954
3.96316181 0.5581063897904758
3.964513041 0.5566715380990306
3.965864273 0.5550425981420888
3.967215504 0.5532067954134415
3.968566735 0.5511670321714341
3.9699179669999998 0.5494701020911532
3.971269198 0.5469944872911658
3.97262043 0.5441857096527524
3.973971661 0.5411098497875584
3.975322893 0.5377364338366957
3.976674124 0.5340704725371916
3.978025355 0.5307160444751983
3.9793765870000004 0.5264297074405626
3.9807278179999996 0.5218162829253175
3.98207905 0.51688973314603
3.983430281 0.5115964341249905
3.9847815129999997 0.5059063822736033
3.986132744 0.4998850601247574
3.987483976 0.49351742727473547
3.988835207 0.4868011006862831
3.9901864380000003 0.47975550738264955
3.99153767 0.4723965927389738
3.9928889009999997 0.4647099431443559
3.994240133 0.4567086561285358
3.995591364 0.44837730584311547
3.996942596 0.4397577101994993
3.998293827 0.4308813992036341
3.999645058 0.4217873363382704
4.00099629 0.4124714282447869
4.002347521 0.40294952698290415
4.003698753 0.3932638751742101
4.005049984 0.3834482509423854
4.006401216 0.3734396798136564
4.007752447 0.3633701257467533
4.009103679 0.3532488276135643
4.01045491 0.3430969504201324
4.011806141 0.3329749376008483
4.013157373 0.322894336754144
4.014508604 0.31285339332739703
4.015859836 0.3028320631869658
4.017211067 0.29289669826227765
4.018562299 0.2832518672532365
4.01991353 0.273668301450391
4.021264761 0.2643563998937345
4.022615993 0.254910239129174
4.023967224 0.24562592831082286
4.025318456 0.23652776395135514
4.026669687 0.22764788125996793
4.028020919 0.21893944096957224
4.02937215 0.2104504550241292
4.030723382 0.20221428016858126
4.032074613 0.19420685349486236
4.033425844 0.18640610670700714
4.034777076 0.1788454338152452
4.036128307 0.1715412317512319
4.037479539 0.1644211787482354
4.03883077 0.1575497925746235
4.040182002 0.15093255343174197
4.041533233 0.14455032326956693
4.042884465 0.1383787037362532
4.044235696 0.13245834427858424
4.0455869269999996 0.1267640121487159
4.046938159 0.12123614518533997
4.04828939 0.11594610981696216
4.049640622 0.11086235459095566
4.050991853 0.10594285916460136
4.052343085 0.10120268096414949
4.053694316 0.09668855657501854
4.055045547 0.09233953735287995
4.056396779 0.08813768022784982
4.05774801 0.08414265922869708
4.059099241999999 0.08030598009522125
4.0604504729999995 0.0766466473445658
4.061801705 0.07314733101144705
4.063152936 0.06979092530677634
4.064504168 0.06653426151685302
4.065855399 0.06341101491875298
4.06720663 0.06045136749837887
4.0685578620000005 0.05760870473477621
4.069909093000001 0.054868157262921775
4.071260325 0.052266787450870524
4.072611556 0.04984614566329895
4.073962788 0.047464819322395047
4.075314019 0.04518117820639679
4.07666525 0.04301732023068434
4.078016482 0.04093909460647872
4.079367713 0.038931053141971095
4.080718945 0.03704177106578733
4.082070176 0.03524271823966188
4.083421408 0.03348407373319965
4.084772639 0.03183048167539726
4.086123871 0.030269328175243082
4.087475102 0.02876617987933035
4.088826333 0.027302049237030973
4.090177565 0.02595357838165023
4.091528796 0.02464949476500902
4.092880028 0.02338376265290391
4.094231259 0.0221976104468794
4.095582491 0.021089423898894583
4.096933722 0.020009637693002114
4.098284953 0.018966036829962205
4.0996361850000005 0.018023784932040557
4.100987416 0.017099554711550936
4.102338648 0.016202232541381072
4.103689878999999 0.015372184633930992
4.105041110999999 0.014606708489523787
4.106392342 0.01382373570891675
4.107743574 0.013090336890744514
4.109094805 0.012424105604940153
4.110446036 0.011777516729726921
4.111797268 0.011141420502679992
4.113148499 0.010558329510246085
4.1144997309999995 0.01003122319242155
4.115850962000001 0.009478312262285188
4.117202194000001 0.008969275913173707
4.118553425 0.008511541145289379
4.119904657 0.008072232721657321
4.121255887999999 0.00760928580812384
4.122607119 0.007221461676892209
4.123958351000001 0.006854004570915894
4.125309582 0.006477946342508538
4.126660814 0.006124357544487208
4.128012045 0.005823371809734496
4.129363277 0.005523586560472547
4.130714508 0.005200822082397019
4.132065739 0.004933938895904728
4.133416971 0.004681578009577565
4.134768202 0.004420946800888697
4.136119434 0.004161249525867907
4.1374706649999995 0.003971007316607329
4.138821897 0.0037525305053821094
4.140173128000001 0.0035326311167069584
4.14152436 0.0033439233537229988
4.142875591 0.003189473339285808
4.144226821999999 0.00299860619190864
4.145578054 0.0028223890679710826
4.146929285000001 0.0026890911373385587
4.148280517 0.0025508280124676374
4.149631748 0.0023954977168851926
4.15098298 0.0022671670442528675
4.152334211 0.002178530109778971
4.153685442 0.0020447189329248455
4.155036674 0.0019261295691584905
4.156387905 0.0018342024535802307
4.157739136999999 0.0017522275655722662
4.159090368 0.0016223018915579404
4.1604416 0.0015447995479791765
4.161792831 0.0014798205593332444
4.163144063 0.001394691489170223
4.164495294 0.0012894995084306933
4.165846525 0.0012369377721549155
4.167197757 0.0011792542492207007
4.1685489879999995 0.0010931258670837433
4.169900220000001 0.0010247197766841173
4.171251451 0.0009867776855223159
4.172602683 0.0009314284969268536
4.173953914 0.0008525749977727099
4.1753051459999995 0.0008201312509005012
4.1766563770000005 0.0007864275888450629
4.178007608 0.0007295600062143542
4.17935884 0.0006645716478867326
4.180710071 0.0006581587727553242
4.182061303 0.0006171682237485932
4.183412534 0.0005671246888470063
4.184763766 0.0005331951328497202
4.186114997 0.0005391377334399603
4.187466228 0.0004862955276045589
4.18881746 0.0004445154002686495
4.190168691 0.0004252965489839505
4.1915199229999995 0.0004116069451316866
4.1928711540000005 0.00035554317301166234
4.194222386000001 0.00033683049727149415
4.195573617 0.00033484926529405194
4.196924849 0.0003065595620218783
4.198276079999999 0.0002564630889626438
4.199627311 0.0002426144067155729
4.200978543 0.00024217080693936577
4.202329774 0.00020411571650539754
4.203681006 0.00018013621666479522
4.205032237 0.00018686902753966883
4.206383469 0.00018461936987032985
4.2077347 0.00013174103892393994
4.209085931 0.00012400879118315252
4.210437163 0.00012859379119417987
4.211788394 0.00010715278623016991
4.213139626 5.33064621847204e-05
4.2144908569999995 6.67056692256702e-05
4.215842089 7.119753103853036e-05
4.217193320000001 4.030574553005913e-05
4.218544552 2.4580653552866568e-05
4.219895783 3.609989110223855e-05
4.221247013999999 2.752447848521471e-05
4.2225982459999996 1.3773272288281488e-05
4.223949477 7.869268899122004e-06
4.225300709 2.1872816259349785e-05
4.22665194 9.474154656975014e-06
4.228003171999999 1.0098615318675798e-07
4.229354403 3.540939046224706e-08
4.2307056339999995 7.184426539009839e-06
4.232056866 1.0248138435750584e-08
4.233408097000001 5.960595863007914e-09
4.234759329 5.958587188815913e-09
4.23611056 5.956573244615381e-09
4.237461792 5.954554811006466e-09
4.238813023 5.952532439243412e-09
4.240164255 5.95050694929738e-09
4.241515486 5.948479083080615e-09
4.242866717 5.952339303680524e-09
4.244217949 5.9512118581272095e-09
4.24556918 1.3877537590767218e-07
4.246920412000001 6.823815153459852e-08
4.248271643 5.951665710169629e-09
4.249622875 5.9496315345522105e-09
4.250974105999999 5.947598597088189e-09
4.2523253379999995 5.9455687824884985e-09
4.2536765690000005 5.9435413166578446e-09
4.2550278 5.941516619373049e-09
4.256379032 5.939496643143281e-09
4.257730263 5.93748016579464e-09
4.259081495 5.935467990413025e-09
4.260432726 5.92985979067661e-09
4.261783958 5.9166159786289635e-09
4.263135189 5.903385424921991e-09
4.26448642 5.890168903497941e-09
4.265837652 5.876965273803844e-09
4.267188883 5.863775987707503e-09
4.2685401149999995 5.850601046698127e-09
4.2698913460000005 5.837439524661847e-09
4.271242578000001 5.819135710429405e-09
4.272593809 5.800398854872064e-09
4.273945041 5.78167934627724e-09
4.275296271999999 5.762979326303661e-09
4.276647503 5.744297081936325e-09
4.277998735 5.725632181749663e-09
4.279349966 5.706987068474597e-09
4.280701198 5.7111746056437094e-09
4.282052429 5.736508817340719e-09
4.283403661 5.7618340311205734e-09
4.284754892 5.787148108006058e-09
4.286106123 5.812451801099295e-09
4.287457355 5.837746061473357e-09
4.288808586 5.863029074844663e-09
4.290159818 5.88518875491205e-09
4.2915110489999995 5.884139703708838e-09
4.292862281 5.883095546264993e-09
4.294213512000001 5.88997085755076e-09
4.295564744 5.894222459939375e-09
4.296915975 5.8931914883398926e-09
4.298267206 5.892165998214047e-09
4.299618438 5.891144532020986e-09
4.300969669 5.889553984462933e-09
4.302320901 5.88774330503622e-09
4.303672132 5.8859357404706774e-09
4.305023363999999 5.884130901126526e-09
4.306374595 5.882329883644372e-09
4.3077258259999995 5.880530641558451e-09
4.309077058 5.878733119319082e-09
4.310428289000001 5.876937705917134e-09
4.311779521 5.875142779914716e-09
4.313130752 5.8733483908659335e-09
4.314481984 5.871554352356531e-09
4.315833215 5.8697594260181655e-09
4.317184447 5.867963686225788e-09
4.318535678 5.8661665366791334e-09
4.319886909 5.864367061826462e-09
4.321238141 5.862565257271867e-09
4.322589372 5.860760328452317e-09
4.323940604000001 5.858951579015046e-09
4.325291835 5.857138869038289e-09
4.326643067 5.85532135995335e-09
4.327994297999999 5.853498536342665e-09
4.329345529999999 5.851670001552115e-09
4.3306967610000004 5.849835097574034e-09
4.332047992 5.847993352298487e-09
4.333399224 5.846144122433085e-09
4.334750455 5.844287031885631e-09
4.336101687 5.842421520439056e-09
4.337452918 5.840546871156986e-09
4.33880415 5.838662923886391e-09
4.340155381 5.836768938181295e-09
4.341506612 5.8348643169813905e-09
4.342857844 5.832949018495081e-09
4.344209075 5.831022060394247e-09
4.3455603069999995 5.832676184515419e-09
4.3469115380000005 5.833542744848668e-09
4.34826277 5.831542281004044e-09
4.349614001 5.829387316444737e-09
4.350965233 5.827219385655425e-09
4.352316464 5.831678865111333e-09
4.353667695 5.829479988277715e-09
4.355018927 5.827266982655523e-09
4.356370158 5.82503809408935e-09
4.35772139 5.822794507386199e-09
4.359072621 5.820535597308839e-09
4.360423853 5.8182600345156e-09
4.361775084 5.815968964759555e-09
4.363126315000001 5.813661482231773e-09
4.364477547000001 5.811336813094362e-09
4.365828778 5.808995978209989e-09
4.36718001 5.806637787346428e-09
4.3685312409999995 5.804262107189771e-09
4.369882473 5.801869783020799e-09
4.371233704 5.799459317267039e-09
4.372584936 5.797031282622737e-09
4.373936167 5.794586300041156e-09
4.375287398 5.792122586906739e-09
4.37663863 5.7896414392338935e-09
4.377989861 5.787143230102769e-09
4.379341093 5.7846258981697e-09
4.380692324 5.782091475760325e-09
4.382043555999999 5.779539796169519e-09
4.383394787 5.77696936417598e-09
4.3847460179999995 5.774382096281853e-09
4.38609725 5.771777526487471e-09
4.387448481000001 5.769154893276193e-09
4.388799713 5.766515803311951e-09
4.390150944 5.763859587729761e-09
4.391502176 5.761186181082685e-09
4.392853407 5.758496880591566e-09
4.394204639 5.755790848556166e-09
4.39555587 5.753068657034268e-09
4.396907101 5.750682913551291e-09
4.398258332999999 5.748452598248899e-09
4.399609564 5.74620653114533e-09
4.400960796000001 5.743945448280791e-09
4.402312027 5.741668338694365e-09
4.403663259 5.7393767417566144e-09
4.405014489999999 5.737162444147759e-09
4.406365721999999 5.741052522635736e-09
4.407716953 5.738716258303909e-09
